crime,year,rate
theftfrommv,2023,211.7964172
theftover,2014,26.5111351
theftover,2015,33.25352478
theftover,2016,19.96140862
theftover,2017,39.58828354
theftover,2018,26.03997231
theftover,2019,25.82144547
theftover,2020,6.454527855
theftover,2021,6.485925674
theftover,2022,19.37984467
theftover,2023,44.92651367
assault,2014,94.80470276
assault,2015,196.7129822
assault,2016,120.7345734
assault,2017,138.1215515
assault,2018,86.4357605
assault,2019,146.4754333
assault,2020,164.1736603
assault,2021,212.9342346
assault,2022,199.3716736
assault,2023,196.686142
autotheft,2014,94.80470276
autotheft,2015,177.6762543
autotheft,2016,127.0890274
autotheft,2017,100.452034
autotheft,2018,185.2194824
autotheft,2019,164.7848663
autotheft,2020,182.4151764
autotheft,2021,377.1977844
autotheft,2022,579.9903564
autotheft,2023,715.22229
biketheft,2014,37.92188263
biketheft,2015,69.80138397
biketheft,2016,76.25341797
biketheft,2017,113.0085373
biketheft,2018,98.78372192
biketheft,2019,67.13457489
biketheft,2020,194.5761871
biketheft,2021,103.4252014
biketheft,2022,53.64167362
biketheft,2023,35.76111603
breakenter,2014,429.781311
breakenter,2015,298.2422791
breakenter,2016,279.5958557
breakenter,2017,301.3561096
breakenter,2018,222.263382
breakenter,2019,347.8791504
breakenter,2020,352.669342
breakenter,2021,158.179718
breakenter,2022,211.4548035
breakenter,2023,345.6907959
robbery,2014,12.64062691
robbery,2015,38.07348251
robbery,2016,12.70890236
robbery,2017,31.39126015
robbery,2018,30.86991501
robbery,2019,91.54714966
robbery,2020,72.96607208
robbery,2021,42.5868454
robbery,2022,48.33252716
robbery,2023,41.72130203
shooting,2014,0
shooting,2015,0
shooting,2016,0
shooting,2017,0
shooting,2018,0
shooting,2019,0
shooting,2020,0
shooting,2021,0
shooting,2022,6.041565895
theftfrommv,2014,303.375061
theftfrommv,2015,126.9116058
theftfrommv,2016,158.8612823
theftfrommv,2017,207.1823273
theftfrommv,2018,166.69754029999999
theftfrommv,2019,329.5697327
theftfrommv,2020,304.0252991
theftfrommv,2021,164.2635498
theftfrommv,2022,232.4472524
theftfrommv,2023,131.1240845
theftover,2014,31.60156822
theftover,2015,19.03674126
theftover,2016,6.35445118
theftover,2017,12.55650425
theftover,2018,12.34796524
theftover,2019,48.82514572
theftover,2020,72.96607208
theftover,2021,12.16767025
theftover,2022,30.20783043
theftover,2023,35.76111603
assault,2014,185.0424042
assault,2015,215.6832581
assault,2016,214.9547119
assault,2017,289.9435425
assault,2018,249.6217804
assault,2019,301.023468
assault,2020,301.5908813
assault,2021,303.7897644
assault,2022,341.5559692
assault,2023,478.287262
autotheft,2014,92.52120209
autotheft,2015,100.1386566
autotheft,2016,61.41563034
autotheft,2017,83.93102264
autotheft,2018,158.8502197
autotheft,2019,203.1908417
autotheft,2020,316.6704407
autotheft,2021,265.81604
autotheft,2022,288.4250488
autotheft,2023,402.3686523
biketheft,2014,131.071701
biketheft,2015,315.8218994
biketheft,2016,99.80039978
biketheft,2017,68.6708374
biketheft,2018,52.95007706
biketheft,2019,150.511734
biketheft,2020,180.9545288
biketheft,2021,37.97372055
biketheft,2022,15.18372305
biketheft,2023,22.77558517
breakenter,2014,292.9837952
breakenter,2015,277.3070374
breakenter,2016,145.8621216
breakenter,2017,350.9842834
breakenter,2018,317.7004395
breakenter,2019,285.9723206
breakenter,2020,339.2897644
breakenter,2021,91.13693237
breakenter,2022,106.2618561
breakenter,2023,349.2256165
robbery,2014,38.55050278
robbery,2015,38.51486588
robbery,2016,61.41563034
robbery,2017,61.04074478
robbery,2018,121.0287476
robbery,2019,142.9861603
robbery,2020,120.6363602
robbery,2021,15.18948841
robbery,2022,53.13092804
robbery,2023,68.32675171
shooting,2014,0
shooting,2015,0
shooting,2016,0
shooting,2017,0
shooting,2018,7.564296722
shooting,2019,7.525587082
shooting,2020,0
shooting,2021,7.594744205
shooting,2022,0
theftfrommv,2014,269.8535156
theftfrommv,2015,123.2475739
theftfrommv,2016,99.80039978
theftfrommv,2017,297.5736389
theftfrommv,2018,242.0574951
theftfrommv,2019,240.8187866
theftfrommv,2020,429.7670288
theftfrommv,2021,288.6002808
theftfrommv,2022,75.91861524
theftfrommv,2023,265.7151489
theftover,2014,23.13030052
theftover,2015,30.81189346
theftover,2016,15.35390759
theftover,2017,22.89027977
theftover,2019,22.57676125
theftover,2020,52.77840424
theftover,2021,15.18948841
theftover,2022,45.54079819
theftover,2023,22.77558517
assault,2014,216.9589539
assault,2015,145.839035
assault,2016,109.8699875
assault,2017,242.6529999
assault,2018,114.0751114
assault,2019,241.2337341
assault,2020,221.5028076
assault,2021,152.5423737
assault,2022,275.8505249
assault,2023,353.6184082
autotheft,2014,45.19978333
autotheft,2015,118.4942093
autotheft,2016,82.40248871
autotheft,2017,107.8457794
autotheft,2018,228.1502228
autotheft,2019,172.3098145
autotheft,2020,323.7348633
autotheft,2021,635.5932007
autotheft,2022,685.4467773
autotheft,2023,773.0263062
biketheft,2014,81.35961151
biketheft,2015,100.2643356
biketheft,2016,82.40248871
biketheft,2017,71.89718628
biketheft,2018,140.4001465
biketheft,2019,68.92392731
biketheft,2020,195.9447937
biketheft,2021,177.966095
biketheft,2022,57.56578947
biketheft,2023,90.46052551
breakenter,2014,433.9179077
breakenter,2015,164.0689087
breakenter,2016,247.2074738
breakenter,2017,593.1517944
breakenter,2018,368.550354
breakenter,2019,301.5421753
breakenter,2020,281.1381836
breakenter,2021,211.8644104
breakenter,2022,217.336792
breakenter,2023,616.7763062
robbery,2014,36.15982819
robbery,2015,9.11493969
robbery,2016,18.31166458
robbery,2017,44.93574142
robbery,2018,70.20007324
robbery,2019,155.0788269
robbery,2020,42.59669495
robbery,2021,16.94915199
robbery,2023,8.223684311
shooting,2014,0
shooting,2015,0
shooting,2016,0
shooting,2017,8.987148285
shooting,2018,0
shooting,2019,0
shooting,2020,0
shooting,2021,0
shooting,2022,0
shooting,2023,8.223684311
theftfrommv,2014,235.0388794
theftfrommv,2015,100.2643356
theftfrommv,2016,146.4933167
theftfrommv,2017,170.7558136
theftfrommv,2018,219.3752136
theftfrommv,2019,258.4647217
theftfrommv,2020,400.4089355
theftfrommv,2021,228.8135529
theftfrommv,2022,238.4868421
theftfrommv,2023,123.3552628
theftover,2014,45.19978333
theftover,2015,45.57469559
theftover,2016,45.77915955
theftover,2017,71.89718628
theftover,2018,17.55001831
theftover,2019,34.46196365
theftover,2020,51.11603165
theftover,2021,25.42372894
theftover,2022,83.59107208
theftover,2023,24.67105293
assault,2014,450.3739014
assault,2015,517.875061
assault,2016,540.5848389
assault,2017,513.2317505
assault,2018,462.3462219
assault,2019,691.5098267
assault,2020,691.7521973
assault,2021,483.7124939
assault,2022,916.4741821
assault,2023,756.7489014
autotheft,2014,50.9857254
autotheft,2015,75.17540741
autotheft,2016,24.57203674
autotheft,2017,16.0384922
autotheft,2018,86.20014191
autotheft,2019,92.2013092
autotheft,2020,129.2284241
autotheft,2021,211.6242218
autotheft,2022,260.7853394
autotheft,2023,291.057251
biketheft,2014,93.47382355
biketheft,2015,158.7036438
biketheft,2016,180.194931
biketheft,2017,168.4041748
biketheft,2018,109.7092667
biketheft,2019,122.9350739
biketheft,2020,288.8635559
biketheft,2021,105.8121109
biketheft,2022,101.8700429
biketheft,2023,116.422905
breakenter,2014,305.9143372
breakenter,2015,200.4677582
breakenter,2016,155.6228943
breakenter,2017,192.4619141
breakenter,2018,195.9094086
breakenter,2019,315.0211182
breakenter,2020,258.4568481
breakenter,2021,234.298233
breakenter,2022,245.883316
breakenter,2023,240.1222382
homicide,2014,0
homicide,2015,8.352823257
homicide,2016,0
homicide,2017,0
homicide,2018,0
homicide,2019,7.683442116
homicide,2020,0
homicide,2021,0
homicide,2022,7.45100975
robbery,2014,127.4643097
robbery,2015,83.52822876
robbery,2016,98.28814697
robbery,2017,96.23095703
robbery,2018,219.4185333
robbery,2019,92.2013092
robbery,2020,68.41505432
robbery,2021,30.23203087
robbery,2022,29.804039
robbery,2023,87.31717682
shooting,2014,0
shooting,2015,0
shooting,2016,0
shooting,2017,0
shooting,2018,0
shooting,2019,7.683442116
shooting,2020,0
shooting,2021,0
shooting,2022,7.45100975
shooting,2023,14.55286312
theftfrommv,2014,212.4405212
theftfrommv,2015,91.88105774
theftfrommv,2016,65.52542877
theftfrommv,2017,192.4619141
theftfrommv,2018,172.4002838
theftfrommv,2019,338.0714417
theftfrommv,2020,319.2702332
theftfrommv,2021,166.2761688
theftfrommv,2022,254.6751073
theftfrommv,2023,130.975769
theftover,2014,42.48810196
theftover,2015,41.76411438
theftover,2016,16.38135719
theftover,2017,32.07698441
theftover,2018,39.18188095
theftover,2019,69.15097809
theftover,2020,53.21170807
theftover,2021,15.11601543
theftover,2022,44.7060585
theftover,2023,109.1464767
assault,2014,169.7196655
assault,2015,186.3281708
assault,2016,109.7568054
assault,2017,245.770462
assault,2018,214.4590607
assault,2019,324.2940979
assault,2020,234.4796753
assault,2021,263.3790894
assault,2022,301.1040344
assault,2023,425.790741
autotheft,2014,40.96681595
autotheft,2015,23.29102135
autotheft,2016,46.21339035
autotheft,2017,57.15592194
autotheft,2018,84.65489197
autotheft,2019,95.05171967
autotheft,2020,106.0741425
autotheft,2021,212.944809
autotheft,2022,351.2880554
autotheft,2023,315.1957397
biketheft,2014,46.81921768
biketheft,2015,221.2647095
biketheft,2016,115.5334778
biketheft,2017,62.87151337
biketheft,2018,135.4478302
biketheft,2019,106.2342758
biketheft,2020,200.9825745
biketheft,2021,128.8876495
biketheft,2022,66.35700066
biketheft,2023,71.88674927
breakenter,2014,175.5720673
breakenter,2015,98.98683929
breakenter,2016,86.65010834
breakenter,2017,120.0274353
breakenter,2018,203.1717377
breakenter,2019,279.5638733
breakenter,2020,206.5654297
breakenter,2021,184.9257507
breakenter,2022,156.1280212
breakenter,2023,110.5950012
robbery,2014,5.85240221
robbery,2015,40.75928879
robbery,2016,17.3300209
robbery,2017,45.72473526
robbery,2018,50.79293442
robbery,2019,72.68660736
robbery,2020,83.74274445
robbery,2021,50.43429565
robbery,2022,22.30400276
robbery,2023,44.23799896
shooting,2014,0
shooting,2015,0
shooting,2016,0
shooting,2017,0
shooting,2018,0
shooting,2019,5.591277599
shooting,2020,0
shooting,2021,0
shooting,2022,5.57600069
theftfrommv,2014,146.3100586
theftfrommv,2015,139.7461243
theftfrommv,2016,86.65010834
theftfrommv,2017,171.4677582
theftfrommv,2018,180.5970917
theftfrommv,2019,307.5202637
theftfrommv,2020,295.8910217
theftfrommv,2021,145.6990814
theftfrommv,2022,243.3090024
theftfrommv,2023,127.1842499
theftover,2014,11.70480442
theftover,2015,17.46826553
theftover,2016,5.776673794
theftover,2017,22.86236763
theftover,2018,50.79293442
theftover,2019,16.77383232
theftover,2020,22.33139801
theftover,2021,16.81143188
theftover,2022,33.4560051
theftover,2023,27.64875031
assault,2014,306.7484741
assault,2015,501.1109619
assault,2016,514.6850586
assault,2017,506.434967
assault,2018,597.87323
assault,2019,579.8013306
assault,2020,660.4489136
assault,2021,668.2407227
assault,2022,947.9299927
assault,2023,1175.552002
autotheft,2014,47.19207001
autotheft,2015,122.9140091
autotheft,2016,56.66257477
autotheft,2017,18.5847702
autotheft,2018,141.4814453
autotheft,2019,152.8158569
autotheft,2020,232.0496216
autotheft,2021,325.2105103
autotheft,2022,476.1694946
autotheft,2023,620.3096924
biketheft,2014,226.5219421
biketheft,2015,316.7399292
biketheft,2016,236.0940552
biketheft,2017,246.2481995
biketheft,2018,301.2185669
biketheft,2019,310.1263123
biketheft,2020,325.7619629
biketheft,2021,231.6567841
biketheft,2022,312.3237756
biketheft,2023,195.2023621
breakenter,2014,467.2015076
breakenter,2015,127.6414719
breakenter,2016,283.3128662
breakenter,2017,334.5258484
breakenter,2018,282.9628906
breakenter,2019,453.9529724
breakenter,2020,441.7867737
breakenter,2021,285.1160583
breakenter,2022,299.8104248
breakenter,2023,438.1208496
homicide,2014,0
homicide,2015,0
homicide,2016,0
homicide,2017,0
homicide,2018,4.563917637
homicide,2019,0
homicide,2020,0
homicide,2021,4.454938412
homicide,2022,0
homicide,2023,4.337830067
robbery,2014,70.78810883
robbery,2015,94.54924011
robbery,2016,89.71574402
robbery,2017,144.0319672
robbery,2018,114.0979385
robbery,2019,98.88085175
robbery,2020,98.17484283
robbery,2021,124.7382736
robbery,2022,88.17953491
robbery,2023,104.1079254
shooting,2014,0
shooting,2015,4.727461815
shooting,2016,4.72188139
shooting,2017,0
shooting,2018,0
shooting,2019,0
shooting,2020,4.462492943
shooting,2021,4.454938412
shooting,2022,4.408976555
shooting,2023,4.337830067
theftfrommv,2014,415.2902222
theftfrommv,2015,198.5533905
theftfrommv,2016,188.8752441
theftfrommv,2017,246.2481995
theftfrommv,2018,319.4742432
theftfrommv,2019,283.158783
theftfrommv,2020,227.5871277
theftfrommv,2021,151.4678955
theftfrommv,2022,195.2023598
theftfrommv,2023,199.5401917
theftover,2014,33.03445053
theftover,2015,42.54715729
theftover,2016,42.49692917
theftover,2017,46.46192551
theftover,2018,50.20309448
theftover,2019,62.92417526
theftover,2020,44.62492752
theftover,2021,35.63950729
theftover,2022,57.31669617
theftover,2023,99.77009583
assault,2014,127.9079056
assault,2015,205.6636658
assault,2016,250.0195313
assault,2017,199.7388
assault,2018,203.8351135
assault,2019,260.3198242
assault,2020,169.9423676
assault,2021,368.8131714
assault,2022,328.5151062
assault,2023,250.8421173
autotheft,2014,15.9884882
autotheft,2015,23.73042297
autotheft,2016,54.69177246
autotheft,2017,15.36452293
autotheft,2018,45.29669189
autotheft,2019,44.62625504
autotheft,2020,66.49918365
autotheft,2021,95.89141846
autotheft,2022,233.6107483
autotheft,2023,272.342865
biketheft,2014,63.95395279
biketheft,2015,150.2926788
biketheft,2016,109.3835449
biketheft,2017,92.18714142
biketheft,2018,113.2417297
biketheft,2019,178.5050201
biketheft,2020,184.7199707
biketheft,2021,88.51515961
biketheft,2022,136.1714327
biketheft,2023,100.3368454
breakenter,2014,295.7870483
breakenter,2015,158.2028198
breakenter,2016,93.75732422
breakenter,2017,138.2807159
breakenter,2018,181.1867676
breakenter,2019,208.2558594
breakenter,2020,199.4975586
breakenter,2021,221.2879028
breakenter,2022,189.8087311
breakenter,2023,258.0090332
robbery,2014,23.98273277
robbery,2015,7.910140991
robbery,2016,46.87866211
robbery,2017,15.36452293
robbery,2018,7.549448967
robbery,2019,14.87541866
robbery,2020,29.55519485
robbery,2021,36.88131714
robbery,2022,51.10235214
robbery,2023,14.33383465
shooting,2014,0
shooting,2015,0
shooting,2016,7.813110352
shooting,2017,0
shooting,2018,0
shooting,2019,0
shooting,2020,0
shooting,2021,0
shooting,2022,0
theftfrommv,2014,55.959709169999996
theftfrommv,2015,71.19126892
theftfrommv,2016,54.69177246
theftfrommv,2017,53.77583313
theftfrommv,2018,173.6373291
theftfrommv,2019,163.6296082
theftfrommv,2020,147.7759705
theftfrommv,2021,169.6540527
theftfrommv,2022,150.5052677
theftfrommv,2023,136.1714325
theftover,2014,23.98273277
theftover,2015,39.55070496
theftover,2016,54.69177246
theftover,2018,22.64834595
theftover,2019,44.62625504
theftover,2020,22.16639519
theftover,2021,22.1287899
theftover,2022,7.300335884
theftover,2023,14.33383465
assault,2014,236.6217651
assault,2015,308.1664124
assault,2016,387.1432495
assault,2017,301.4451599
assault,2018,383.4422607
assault,2019,473.3626099
assault,2020,555.7455444
assault,2021,392.9273071
assault,2022,499.3652039
assault,2023,467.7580872
autotheft,2014,36.40335083
autotheft,2015,27.19115448
autotheft,2016,45.01665497
autotheft,2017,70.92827606
autotheft,2018,156.8627472
autotheft,2019,43.0329628
autotheft,2020,170.9986267
autotheft,2021,179.3798523
autotheft,2022,253.9145203
autotheft,2023,350.818573
biketheft,2014,163.8150635
biketheft,2015,172.2106476
biketheft,2016,135.0499725
biketheft,2017,97.52637482
biketheft,2018,148.1481476
biketheft,2019,163.5252533
biketheft,2020,205.1983643
biketheft,2021,153.7541656
biketheft,2022,50.11693953
biketheft,2023,75.17540741
breakenter,2014,291.2268066
breakenter,2015,217.5292358
breakenter,2016,171.0632935
breakenter,2017,239.3829193
breakenter,2018,200.43573
breakenter,2019,292.6241455
breakenter,2020,307.7975464
breakenter,2021,298.9664307
breakenter,2022,152.3487091
breakenter,2023,392.5827026
homicide,2014,0
homicide,2015,0
homicide,2016,0
homicide,2017,0
homicide,2018,8.714596748
homicide,2019,0
homicide,2020,0
homicide,2021,0
homicide,2022,0
robbery,2014,72.80670166
robbery,2015,45.31858826
robbery,2016,18.00666237
robbery,2017,79.79431152
robbery,2018,52.2875824
robbery,2019,68.85273743
robbery,2020,25.64979553
robbery,2021,8.541897774
robbery,2022,84.63816833
robbery,2023,125.2923508
shooting,2014,0
shooting,2015,0
shooting,2016,0
shooting,2017,0
shooting,2018,0
shooting,2019,0
shooting,2020,0
shooting,2021,8.541897774
shooting,2022,8.463817596
theftfrommv,2014,209.3192596
theftfrommv,2015,235.656662
theftfrommv,2016,207.0766144
theftfrommv,2017,141.8565521
theftfrommv,2018,191.7211304
theftfrommv,2019,266.8043823
theftfrommv,2020,247.9480133
theftfrommv,2021,68.33518219
theftfrommv,2022,175.4092883
theftfrommv,2023,83.52822876
theftover,2014,36.40335083
theftover,2015,45.31858826
theftover,2016,63.02331924
theftover,2017,62.0622406
theftover,2018,17.4291935
theftover,2019,17.21318436
theftover,2020,59.84952164
theftover,2021,34.16759109
theftover,2022,25.39145088
theftover,2023,50.11693954
assault,2014,720.6472168
assault,2015,764.3915405
assault,2016,872.9812012
assault,2017,826.3649902
assault,2018,785.2651367
assault,2019,882.7199097
assault,2020,795.6256104
assault,2021,924.6585693
assault,2022,1092.029663
assault,2023,1147.759521
autotheft,2014,40.79135132
autotheft,2015,50.73395157
autotheft,2016,63.79478073
autotheft,2017,78.70142365
autotheft,2018,108.5325775
autotheft,2019,84.21709442
autotheft,2020,119.8046265
autotheft,2021,118.6239624
autotheft,2022,197.4629059
autotheft,2023,234.7689972
biketheft,2014,326.3308105
biketheft,2015,375.4312439
biketheft,2016,419.7025146
biketheft,2017,445.974762
